date,time,weekday,id,age,gender,education_level,environmental_responsibility,returns_count,disposal_location,disposal_distance,measure_type,measure_rating,battery_fires_knowledge,has_read_fire_text,second_education_rating_after_reading,importance_estimate_type,importance_estimate_rating
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,deposit_incentive_rating,2,No,No,NA,injury_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,deposit_incentive_rating,2,No,No,NA,infrastructure_damage_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,deposit_incentive_rating,2,No,No,NA,pollution_estimate,5
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,deposit_incentive_rating,2,No,No,NA,fin_losses_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,deposit_incentive_rating,2,No,No,NA,material_losses_estimate,4
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,distance_incentive_rating,4,No,No,NA,injury_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,distance_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,distance_incentive_rating,4,No,No,NA,pollution_estimate,5
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,distance_incentive_rating,4,No,No,NA,fin_losses_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,distance_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,education_incentive_rating,4,No,No,NA,injury_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,education_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,education_incentive_rating,4,No,No,NA,pollution_estimate,5
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,education_incentive_rating,4,No,No,NA,fin_losses_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,education_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,removable_incentive_rating,4,No,No,NA,injury_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,removable_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,removable_incentive_rating,4,No,No,NA,pollution_estimate,5
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,removable_incentive_rating,4,No,No,NA,fin_losses_estimate,2
2025-05-24,16:09:36,Saturday,25,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",150,removable_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,deposit_incentive_rating,4,Partially,No,NA,injury_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,deposit_incentive_rating,4,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,deposit_incentive_rating,4,Partially,No,NA,pollution_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,deposit_incentive_rating,4,Partially,No,NA,fin_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,deposit_incentive_rating,4,Partially,No,NA,material_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,distance_incentive_rating,3,Partially,No,NA,injury_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,distance_incentive_rating,3,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,distance_incentive_rating,3,Partially,No,NA,pollution_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,distance_incentive_rating,3,Partially,No,NA,fin_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,distance_incentive_rating,3,Partially,No,NA,material_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,education_incentive_rating,5,Partially,No,NA,injury_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,education_incentive_rating,5,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,education_incentive_rating,5,Partially,No,NA,pollution_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,education_incentive_rating,5,Partially,No,NA,fin_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,education_incentive_rating,5,Partially,No,NA,material_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,removable_incentive_rating,5,Partially,No,NA,injury_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,removable_incentive_rating,5,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,removable_incentive_rating,5,Partially,No,NA,pollution_estimate,5
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,removable_incentive_rating,5,Partially,No,NA,fin_losses_estimate,4
2025-05-24,16:17:56,Saturday,26,25,Female,4,5,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",500,removable_incentive_rating,5,Partially,No,NA,material_losses_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,deposit_incentive_rating,2,Partially,Yes,3,injury_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,deposit_incentive_rating,2,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,deposit_incentive_rating,2,Partially,Yes,3,pollution_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,deposit_incentive_rating,2,Partially,Yes,3,fin_losses_estimate,3
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,deposit_incentive_rating,2,Partially,Yes,3,material_losses_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,distance_incentive_rating,5,Partially,Yes,3,injury_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,distance_incentive_rating,5,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,distance_incentive_rating,5,Partially,Yes,3,pollution_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,distance_incentive_rating,5,Partially,Yes,3,fin_losses_estimate,3
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,distance_incentive_rating,5,Partially,Yes,3,material_losses_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,education_incentive_rating,5,Partially,Yes,3,injury_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,education_incentive_rating,5,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,education_incentive_rating,5,Partially,Yes,3,pollution_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,education_incentive_rating,5,Partially,Yes,3,fin_losses_estimate,3
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,education_incentive_rating,5,Partially,Yes,3,material_losses_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,removable_incentive_rating,2,Partially,Yes,3,injury_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,removable_incentive_rating,2,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,removable_incentive_rating,2,Partially,Yes,3,pollution_estimate,5
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,removable_incentive_rating,2,Partially,Yes,3,fin_losses_estimate,3
2025-05-24,16:36:18,Saturday,27,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",350,removable_incentive_rating,2,Partially,Yes,3,material_losses_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,deposit_incentive_rating,3,Partially,Yes,4,injury_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,deposit_incentive_rating,3,Partially,Yes,4,infrastructure_damage_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,deposit_incentive_rating,3,Partially,Yes,4,pollution_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,deposit_incentive_rating,3,Partially,Yes,4,fin_losses_estimate,2
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,deposit_incentive_rating,3,Partially,Yes,4,material_losses_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,distance_incentive_rating,2,Partially,Yes,4,injury_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,distance_incentive_rating,2,Partially,Yes,4,infrastructure_damage_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,distance_incentive_rating,2,Partially,Yes,4,pollution_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,distance_incentive_rating,2,Partially,Yes,4,fin_losses_estimate,2
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,distance_incentive_rating,2,Partially,Yes,4,material_losses_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,education_incentive_rating,4,Partially,Yes,4,injury_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,education_incentive_rating,4,Partially,Yes,4,infrastructure_damage_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,education_incentive_rating,4,Partially,Yes,4,pollution_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,education_incentive_rating,4,Partially,Yes,4,fin_losses_estimate,2
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,education_incentive_rating,4,Partially,Yes,4,material_losses_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,removable_incentive_rating,5,Partially,Yes,4,injury_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,removable_incentive_rating,5,Partially,Yes,4,infrastructure_damage_estimate,3
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,removable_incentive_rating,5,Partially,Yes,4,pollution_estimate,5
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,removable_incentive_rating,5,Partially,Yes,4,fin_losses_estimate,2
2025-05-24,19:23:43,Saturday,28,25,Female,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",1500,removable_incentive_rating,5,Partially,Yes,4,material_losses_estimate,3
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,deposit_incentive_rating,4,No,Yes,5,injury_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,deposit_incentive_rating,4,No,Yes,5,infrastructure_damage_estimate,2
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,deposit_incentive_rating,4,No,Yes,5,pollution_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,deposit_incentive_rating,4,No,Yes,5,fin_losses_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,deposit_incentive_rating,4,No,Yes,5,material_losses_estimate,3
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,distance_incentive_rating,2,No,Yes,5,injury_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,distance_incentive_rating,2,No,Yes,5,infrastructure_damage_estimate,2
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,distance_incentive_rating,2,No,Yes,5,pollution_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,distance_incentive_rating,2,No,Yes,5,fin_losses_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,distance_incentive_rating,2,No,Yes,5,material_losses_estimate,3
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,education_incentive_rating,4,No,Yes,5,injury_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,education_incentive_rating,4,No,Yes,5,infrastructure_damage_estimate,2
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,education_incentive_rating,4,No,Yes,5,pollution_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,education_incentive_rating,4,No,Yes,5,fin_losses_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,education_incentive_rating,4,No,Yes,5,material_losses_estimate,3
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,removable_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,removable_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,2
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,removable_incentive_rating,5,No,Yes,5,pollution_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,removable_incentive_rating,5,No,Yes,5,fin_losses_estimate,4
2025-05-24,23:47:54,Saturday,29,22,Male,2,4,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",200,removable_incentive_rating,5,No,Yes,5,material_losses_estimate,3
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,deposit_incentive_rating,4,No,No,NA,injury_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,deposit_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,deposit_incentive_rating,4,No,No,NA,pollution_estimate,3
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,deposit_incentive_rating,4,No,No,NA,fin_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,deposit_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,distance_incentive_rating,4,No,No,NA,injury_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,distance_incentive_rating,4,No,No,NA,infrastructure_damage_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,distance_incentive_rating,4,No,No,NA,pollution_estimate,3
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,distance_incentive_rating,4,No,No,NA,fin_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,distance_incentive_rating,4,No,No,NA,material_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,education_incentive_rating,2,No,No,NA,injury_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,education_incentive_rating,2,No,No,NA,infrastructure_damage_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,education_incentive_rating,2,No,No,NA,pollution_estimate,3
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,education_incentive_rating,2,No,No,NA,fin_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,education_incentive_rating,2,No,No,NA,material_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,removable_incentive_rating,2,No,No,NA,injury_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,removable_incentive_rating,2,No,No,NA,infrastructure_damage_estimate,1
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,removable_incentive_rating,2,No,No,NA,pollution_estimate,3
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,removable_incentive_rating,2,No,No,NA,fin_losses_estimate,4
2025-05-25,12:00:42,Sunday,30,26,Male,4,4,0,Regular trash,500,removable_incentive_rating,2,No,No,NA,material_losses_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,deposit_incentive_rating,4,Partially,No,NA,injury_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,deposit_incentive_rating,4,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,deposit_incentive_rating,4,Partially,No,NA,pollution_estimate,5
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,deposit_incentive_rating,4,Partially,No,NA,fin_losses_estimate,3
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,deposit_incentive_rating,4,Partially,No,NA,material_losses_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,distance_incentive_rating,4,Partially,No,NA,injury_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,distance_incentive_rating,4,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,distance_incentive_rating,4,Partially,No,NA,pollution_estimate,5
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,distance_incentive_rating,4,Partially,No,NA,fin_losses_estimate,3
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,distance_incentive_rating,4,Partially,No,NA,material_losses_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,education_incentive_rating,3,Partially,No,NA,injury_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,education_incentive_rating,3,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,education_incentive_rating,3,Partially,No,NA,pollution_estimate,5
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,education_incentive_rating,3,Partially,No,NA,fin_losses_estimate,3
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,education_incentive_rating,3,Partially,No,NA,material_losses_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,removable_incentive_rating,4,Partially,No,NA,injury_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,removable_incentive_rating,4,Partially,No,NA,infrastructure_damage_estimate,4
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,removable_incentive_rating,4,Partially,No,NA,pollution_estimate,5
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,removable_incentive_rating,4,Partially,No,NA,fin_losses_estimate,3
2025-05-25,12:04:23,Sunday,31,25,Female,4,4,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",300,removable_incentive_rating,4,Partially,No,NA,material_losses_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,Partially,Yes,3,injury_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,Partially,Yes,3,pollution_estimate,5
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,Partially,Yes,3,fin_losses_estimate,3
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,deposit_incentive_rating,4,Partially,Yes,3,material_losses_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,5,Partially,Yes,3,injury_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,5,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,5,Partially,Yes,3,pollution_estimate,5
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,5,Partially,Yes,3,fin_losses_estimate,3
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,distance_incentive_rating,5,Partially,Yes,3,material_losses_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,4,Partially,Yes,3,injury_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,4,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,4,Partially,Yes,3,pollution_estimate,5
